date,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1900-04-28,0.0,0.0,4.8,0.0,3.0,17.8,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,28.7,2.0,83.8,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,5.6,6.1,0.0,0.0,0.0,0.0,0.8,2.3,0.0,4.3,3.0,0.0,0.3,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.4,0.0,6.0,1.8,0.0,0.0,24.2,0.0,27.2,0.0,0.0,20.2,34.4,0.0,0.0,6.2,0.0,0.0,0.4,0.1,0.0,0.2,0.0,1.2,0.0,3.2,2.4,0.0,0.0,0.0,20.5,0.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.2,0.0,3.0,0.0,10.8,
1900-04-29,0.0,2.5,0.0,0.0,65.8,2.8,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.6,4.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,4.1,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.0,23.1,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.8,13.7,3.3,3.0,0.3,9.7,0.0,15.7,0.0,7.1,0.0,0.0,0.0,3.8,0.0,243.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.4,0.0,0.0,0.0,15.8,0.0,18.0,7.0,11.0,13.4,0.0,0.0,0.0,1.0,,0.0,0.0,0.6,0.0,0.0,0.0,4.0,0.0,7.3,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,8.0,0.8,0.0,0.2,0.0,0.0,0.0,0.4,0.0,7.0,
1900-04-30,34.8,0.0,0.0,0.0,10.2,0.0,0.0,5.1,0.0,0.0,0.0,9.9,10.2,5.1,0.0,0.0,0.0,0.0,0.3,0.0,1.8,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,3.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.8,4.3,0.5,0.0,0.0,0.0,0.0,21.1,7.6,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.2,0.0,44.4,0.0,8.2,50.0,0.0,0.0,0.0,0.2,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,8.2,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,0.0,0.0,5.6,0.0,0.0,0.8,0.0,0.0,
1900-05-01,0.0,1.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,11.9,0.8,13.7,0.0,0.0,0.0,0.0,8.6,0.0,,31.5,0.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,57.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.6,0.0,0.0,2.0,19.2,15.4,0.0,,0.0,9.0,1.2,2.8,0.2,0.0,0.0,0.0,0.0,1.2,0.0,0.0,17.4,0.0,0.0,6.0,1.8,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.3,0.2,0.2,0.0,0.0,5.2,31.0,2.6,0.0,1.2,0.0,0.4,
1900-05-02,0.0,14.0,1.3,2.5,5.3,3.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,2.5,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0,2.0,22.4,6.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,5.3,,0.3,1.0,0.0,0.0,35.8,0.0,76.2,67.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.0,0.0,0.5,0.0,0.0,0.5,11.7,8.0,10.4,0.0,0.0,0.0,0.6,16.0,28.2,0.0,5.6,0.0,91.0,8.8,0.8,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,49.6,0.0,20.0,5.0,6.4,18.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,44.0,5.8,0.0,0.0,0.0,0.0,
1900-05-03,0.0,2.5,5.6,0.0,0.0,3.6,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,8.9,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,6.4,0.0,2.0,148.3,0.0,4.6,1.8,0.0,,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.3,1.0,0.0,2.2,0.0,0.0,0.0,0.0,4.8,0.0,0.0,9.6,0.0,49.0,0.0,17.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.8,30.6,2.0,85.0,7.0,9.4,2.8,6.6,0.0,0.0,1.4,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,
1900-05-04,0.0,0.0,0.0,,0.0,11.2,0.0,3.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,21.6,0.0,0.0,1.3,5.6,0.0,21.6,0.0,5.6,0.0,0.0,2.0,0.0,0.0,0.5,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,4.6,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.2,2.8,0.0,0.0,8.4,0.0,0.4,1.4,0.0,0.0,0.0,18.4,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,26.7,20.6,32.2,4.6,20.0,0.0,1.6,0.0,1.2,2.2,0.2,1.2,0.0,0.0,0.0,0.4,0.0,1.8,0.8,0.0,0.0,1.4,0.0,9.0,0.0,6.2,0.0,
1900-05-05,2.8,4.3,0.0,5.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4,41.4,4.1,0.0,9.9,0.0,0.5,0.0,3.8,3.0,15.5,0.0,0.0,0.0,0.0,43.9,0.0,3.8,0.0,6.4,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,,0.0,8.1,0.0,0.0,0.0,1.8,0.0,2.8,0.0,0.0,12.0,0.0,0.0,0.0,0.0,36.0,7.4,7.2,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.4,0.0,6.2,0.0,4.0,0.0,1.8,0.0,0.4,7.2,0.0,0.0,0.0,0.0,0.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,
1900-05-06,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6,54.1,0.0,16.3,4.6,0.8,6.9,0.0,0.0,0.0,31.8,0.0,17.5,0.0,0.0,5.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,10.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,4.3,0.0,2.3,0.0,0.0,0.5,0.0,0.0,1.8,0.0,0.4,0.0,0.0,0.2,0.0,42.2,21.0,0.0,0.0,0.0,11.0,0.0,1.2,0.0,2.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,38.4,0.0,6.0,3.0,0.6,2.8,0.2,5.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,
1900-05-07,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,5.1,0.0,0.0,100.1,3.8,0.0,3.3,0.8,0.0,0.0,0.0,0.0,0.0,33.8,0.0,35.6,1.0,0.0,0.0,15.2,0.0,0.0,37.3,1.5,0.0,0.0,2.0,0.0,0.8,0.5,0.0,0.0,0.0,2.0,0.8,0.0,0.0,0.0,0.0,0.3,0.5,20.6,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,48.3,0.0,0.0,0.0,0.5,0.3,7.9,0.3,0.0,21.6,0.0,0.0,0.0,0.0,20.6,0.0,32.4,1.4,0.8,0.0,0.0,1.4,0.0,4.4,13.4,0.2,6.8,0.0,0.0,0.0,0.0,9.6,0.8,27.7,1.6,0.0,1.0,0.0,67.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.0,0.0,0.0,0.0,
1900-05-08,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,29.2,17.8,12.7,9.9,0.0,0.0,3.8,0.0,0.0,1.3,0.0,0.0,5.6,50.3,0.0,0.0,16.3,0.0,0.0,0.5,0.0,2.5,18.3,0.8,0.0,2.8,0.0,4.8,1.5,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.8,0.3,0.0,14.0,2.3,4.8,0.0,0.0,0.0,6.1,0.0,0.0,0.0,146.1,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,3.6,0.0,0.4,0.0,0.0,0.0,0.0,34.0,2.4,0.8,0.0,0.0,0.0,3.4,6.8,16.4,0.0,5.6,0.4,0.0,0.0,0.0,0.0,3.8,1.0,0.8,0.0,2.0,0.0,115.6,0.0,0.2,0.0,20.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,
1900-05-09,0.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,8.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.9,2.5,0.0,0.0,2.0,0.0,0.5,0.0,1.3,0.0,5.1,0.0,0.0,0.0,0.8,0.5,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.8,1.8,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,24.1,2.8,3.8,0.0,0.0,0.5,0.0,0.0,0.0,3.0,0.0,0.2,0.0,0.2,0.0,0.0,1.0,49.0,0.0,2.0,0.0,0.0,0.0,0.6,4.0,0.0,27.0,3.8,0.2,0.0,1.9,15.7,1.0,25.6,13.6,0.0,0.0,0.0,,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,
1900-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,4.6,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.3,5.1,0.0,0.3,0.0,9.9,0.0,0.0,0.0,10.9,0.0,0.0,1.0,0.0,0.8,6.6,0.0,0.0,0.0,0.0,0.0,5.1,0.0,16.0,0.8,0.0,13.0,2.8,0.0,61.0,,0.0,0.0,53.8,2.3,0.0,2.8,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,109.8,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,3.0,0.0,0.0,0.0,1.8,11.0,3.6,0.1,19.4,0.0,0.2,0.8,15.4,0.0,0.0,0.6,0.2,0.0,60.0,0.0,0.3,0.2,6.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,
1900-05-11,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,12.4,0.0,0.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,9.4,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.3,0.0,,0.0,0.0,3.3,0.0,0.0,0.0,5.3,0.0,0.0,20.3,2.5,0.0,0.0,0.0,0.0,0.0,29.7,0.0,0.0,0.3,2.8,0.0,0.0,7.2,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.4,0.0,0.2,0.0,0.8,0.0,0.6,0.5,0.0,0.0,1.4,0.0,0.4,3.8,0.0,0.0,0.0,1.2,0.0,1.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,
1900-05-12,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,5.1,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,5.1,0.0,4.8,0.0,0.5,0.0,0.0,0.0,0.0,0.8,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.3,5.3,2.0,10.2,0.0,0.0,0.0,0.3,0.0,70.1,6.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.9,0.0,0.0,0.6,29.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.2,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,15.8,0.2,26.0,0.0,0.0,0.0,4.2,0.0,4.3,2.0,0.0,0.0,0.0,0.0,1.4,0.1,0.0,2.2,0.0,0.0,0.2,0.0,0.0,0.0,
1900-05-13,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,51.1,0.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.5,0.0,0.0,0.0,14.0,0.0,0.0,3.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,9.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,36.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,14.6,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,9.0,9.6,0.0,0.0,7.4,0.0,1.6,10.2,0.0,0.2,0.0,0.0,2.4,2.0,1.0,0.0,0.0,0.0,1.0,0.0,78.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.4,0.0,1.0,0.0,
1900-05-14,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,24.9,0.0,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.5,1.3,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,17.3,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.8,0.0,0.0,0.0,1.5,0.0,0.3,0.0,5.3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,120.7,4.3,0.0,1.0,0.0,0.0,1.5,0.0,0.0,1.5,3.3,0.0,0.0,0.0,13.0,5.6,0.0,0.0,0.0,6.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.8,0.0,0.6,0.0,0.4,0.0,0.6,4.2,0.4,0.0,0.0,0.0,0.0,0.8,11.4,0.0,9.3,0.2,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,1.4,6.2,0.0,0.0,
1900-05-15,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.8,0.0,54.6,0.0,7.9,0.0,0.0,0.0,6.4,0.0,59.7,30.0,0.0,7.1,0.0,14.7,0.0,0.0,0.5,0.0,26.7,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.5,3.8,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.9,2.0,0.0,0.0,0.0,0.0,0.0,48.8,0.0,4.1,0.8,0.5,0.0,0.0,12.7,0.0,0.0,0.0,0.0,45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,6.0,11.0,0.0,0.6,0.0,0.0,0.0,0.6,35.0,0.0,1.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.2,1.4,1.6,0.0,0.0,
1900-05-16,12.7,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,2.5,0.0,50.8,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,2.0,0.0,6.4,0.0,0.0,0.3,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,1.8,0.0,0.0,0.0,97.0,0.2,0.0,0.8,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.4,4.0,0.0,0.0,0.3,0.0,0.2,11.2,0.2,2.0,0.0,0.0,0.0,0.1,81.0,0.0,0.2,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,1.8,
1900-05-17,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,6.6,2.5,0.0,18.0,0.0,0.0,0.0,0.0,58.4,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,51.8,0.0,0.5,0.0,0.3,0.8,0.0,2.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1.5,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,45.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.6,4.4,0.2,0.0,0.4,0.6,0.0,13.0,1.0,19.0,0.6,0.0,0.0,5.4,5.4,2.4,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.2,
1900-05-18,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.8,27.4,0.0,1.8,0.0,0.0,0.0,1.3,4.1,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.5,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.8,81.8,0.0,0.0,0.0,0.0,0.0,2.8,8.4,0.0,4.4,0.0,11.2,0.2,1.4,13.4,0.0,0.0,0.0,16.2,33.4,0.0,4.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.6,1.8,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,4.0,
1900-05-19,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.3,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.8,17.5,0.0,0.0,9.1,9.7,0.0,0.8,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,67.3,0.0,0.0,0.0,0.0,75.7,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,,0.3,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,50.6,3.8,0.0,0.0,0.0,0.0,5.2,27.4,0.0,0.2,0.0,0.0,0.0,0.4,0.4,0.0,1.1,0.0,0.0,32.2,0.0,0.0,0.2,0.0,11.4,0.0,0.0,0.8,0.0,0.0,3.4,0.0,1.0,13.0,0.0,0.0,0.0,0.0,1.2,0.0,4.2,0.0,0.0,4.6,
1900-05-20,0.0,0.0,1.8,0.0,0.0,15.7,0.0,0.0,5.3,9.4,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.3,0.0,0.0,24.1,0.0,0.0,0.0,1.8,0.0,0.0,3.8,0.0,0.0,0.8,0.8,0.0,0.8,0.0,0.0,2.0,0.0,3.0,0.0,0.0,22.9,0.0,0.0,5.1,0.0,0.0,4.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.6,0.5,,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,2.4,7.0,1.8,0.0,0.0,0.0,0.0,0.0,8.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,5.8,0.0,0.0,0.0,
1900-05-21,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,15.2,0.0,0.0,0.0,0.0,0.5,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,4.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8,0.0,0.8,1.5,16.8,0.0,9.7,0.0,11.4,0.0,0.0,0.0,0.0,12.2,0.0,0.0,5.1,0.0,0.0,12.2,11.2,0.0,0.0,5.8,6.4,0.0,0.0,0.0,6.9,1.3,0.0,0.0,0.0,0.0,0.0,8.6,2.4,0.0,0.6,0.0,1.4,4.4,47.6,0.0,0.0,0.0,66.6,0.0,5.2,0.2,0.0,0.0,0.4,0.4,0.6,0.0,1.0,0.2,11.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.6,0.0,0.0,0.8,
1900-05-22,0.0,0.0,0.0,0.0,0.0,3.8,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,19.1,0.0,0.0,15.5,0.0,0.0,0.0,3.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.1,3.8,0.0,0.0,0.0,0.0,1.5,6.4,1.3,0.0,0.0,39.6,0.0,0.0,5.8,22.4,0.0,2.5,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,10.9,7.1,0.0,0.3,0.0,19.8,2.8,0.0,0.0,0.0,0.0,0.0,9.2,12.0,0.0,38.4,0.0,47.8,0.0,0.4,0.0,0.2,0.0,4.4,0.0,9.8,1.2,0.0,0.0,18.6,0.0,0.0,0.0,2.0,5.6,23.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,24.4,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,4.6,
1900-05-23,60.5,0.0,0.0,0.0,3.3,1.3,0.5,0.0,0.0,0.0,6.4,0.0,0.8,0.0,8.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.8,0.0,12.7,0.0,0.0,0.0,0.5,0.0,2.8,0.0,0.0,0.0,0.0,,4.3,0.0,0.0,17.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,160.6,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,2.4,0.0,0.6,0.0,21.2,0.0,0.0,0.0,6.0,0.0,13.4,4.0,0.0,0.0,0.0,0.4,0.0,5.6,32.6,0.7,1.8,0.0,13.0,0.0,26.2,0.0,1.4,0.0,0.0,0.0,
1900-05-24,39.9,0.0,0.0,0.0,0.8,0.0,31.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,22.6,0.5,0.0,0.5,0.0,104.9,1.8,0.0,0.0,0.0,0.0,0.0,3.8,4.8,7.4,0.0,9.7,0.0,0.0,0.3,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.6,0.0,1.6,0.0,0.0,0.0,0.0,3.8,0.0,0.2,8.2,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.4,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.2,2.0,0.0,113.6,0.0,0.4,0.0,0.2,0.0,0.0,0.0,
