date,Very dry,Very wet,Median,2021-22 to date
1901-04-26,484.41000000000014,1312.8099999999988,881.6249999999999,
1901-04-27,484.41000000000014,1312.8549999999989,881.6249999999999,
1901-04-28,489.00000000000017,1326.3349999999991,882.2249999999999,
1901-04-29,494.24500000000006,1328.164999999999,898.6833333333332,
1901-04-30,498.83500000000004,1338.4249999999993,913.55,
1901-05-01,498.83500000000004,1344.2499999999995,922.2899999999998,
1901-05-02,498.83500000000004,1344.2999999999995,922.2899999999998,
1901-05-03,502.97500000000025,1351.9299999999987,922.2899999999998,
1901-05-04,517.2900000000002,1352.3299999999988,922.2899999999998,
1901-05-05,519.5250000000002,1355.6549999999993,938.5899999999999,
1901-05-06,521.1750000000001,1355.7949999999994,938.5899999999999,
1901-05-07,521.21,1355.7949999999994,938.5899999999999,
1901-05-08,522.07,1372.0049999999992,938.5899999999999,
1901-05-09,547.7150000000003,1372.5849999999991,943.7,
1901-05-10,547.9850000000002,1378.0149999999994,943.7,
1901-05-11,547.9850000000002,1380.7149999999992,943.7,
1901-05-12,547.9850000000002,1381.8849999999993,943.7,
1901-05-13,555.34,1381.8849999999993,943.7,
1901-05-14,555.34,1382.0149999999992,943.7,
1901-05-15,555.34,1382.3149999999994,943.7,
1901-05-16,555.34,1382.3649999999993,943.7,
1901-05-17,567.0850000000003,1382.3649999999993,943.7,
1901-05-18,567.0850000000003,1382.3649999999993,943.7,
1901-05-19,567.0850000000003,1382.4649999999992,943.7,
1901-05-20,567.0850000000003,1387.3000000000004,943.7,
1901-05-21,567.0850000000003,1403.4099999999994,943.7,
1901-05-22,567.0850000000003,1405.7399999999996,943.7,
1901-05-23,570.195,1406.6399999999994,943.7,
1901-05-24,571.82,1412.3999999999996,943.7,
1901-05-25,571.82,1412.9599999999996,943.7,
1901-05-26,571.82,1422.3199999999997,943.8000000000001,
1901-05-27,571.82,1430.86,943.8000000000001,
1901-05-28,571.82,1434.6799999999998,948.5666666666668,
1901-05-29,571.82,1434.6799999999998,960.1666666666667,
1901-05-30,575.2400000000001,1434.6799999999998,961.9666666666668,
